genome_ID	OTU	NCBI_ID	novelty_category
cem	3886	158822	known_strain
cpat	3887	1501	known_strain
lmol	3888	1639	known_strain
lgm	3889	60519	known_strain
carn	3890	48221	known_strain
vpe	3891	34073	known_strain
caer	3892	74426	known_strain
bcoh	3893	33932	known_strain
laci	3894	1937692	known_strain
hpyi	3895	210	known_strain
mti	3896	1773	known_strain
mcak	3897	1855823	known_strain
llut	3898	340320	known_strain
psw	3899	157783	known_strain
cmn	3900	83560	known_strain
bsul	3901	1423	known_strain
cpeo	3902	85991	known_strain
sauf	3903	1280	known_strain
gau	3904	173480	known_strain
palv	3905	2842348	known_strain
cpse	3906	1719	known_strain
paf	3907	287	known_strain
ppnm	3908	93220	known_strain
paea	3909	58172	known_strain
paek	3910	2320858	known_strain
lcc	3911	1273132	known_strain
metu	3912	2681310	known_strain
ceq	3913	1592897	known_strain
lfc	3914	180	known_strain
hax	3915	2020862	known_strain
fmo	3916	850	known_strain
cted	3917	136857	known_strain
cuz	3918	65058	known_strain
bde	3919	1689	known_strain
mham	3920	75985	known_strain
asx	3921	889453	known_strain
mbat	3922	1679002	known_strain
clac	3923	1241981	known_strain
lmom	3924	1639	known_strain
nla	3925	486	known_strain
vgo	3926	1333996	known_strain
dpr	3927	894	known_strain
ban	3928	1392	known_strain
talb	3929	1592106	known_strain
actz	3930	29317	known_strain
suy	3931	1280	known_strain
tvu	3932	2026	known_strain
mag	3933	84159	known_strain
tpq	3934	189384	known_strain
slg	3935	28035	known_strain
cdw	3936	1717	known_strain
echs	3937	945	known_strain
tfv	3938	2055955	known_strain
srr	3939	82996	known_strain
pfo	3940	294	known_strain
oci	3941	2045417	known_strain
msd	3942	83455	known_strain
echi	3943	2591634	known_strain
marg	3944	2094	known_strain
dhd	3945	49338	known_strain
bap	3946	9	known_strain
ria	3947	59737	known_strain
pmet	3948	2710758	known_strain
stp	3949	168695	known_strain
palk	3950	237609	known_strain
bls	3951	28025	known_strain
pld	3952	235572	known_strain
sui	3953	1307	known_strain
fib	3954	1871320	known_strain
pmf	3955	1219	known_strain
pam	3956	553	known_strain
bno	3957	291645	known_strain
mpsy	3958	1704499	known_strain
pmn	3959	1219	known_strain
yia	3960	2846307	known_strain
anh	3961	645517	known_strain
iod	3962	2496266	known_strain
slw	3963	33070	known_strain
naf	3964	1509243	known_strain
lsx	3965	2763317	known_strain
patr	3966	29471	known_strain
mfu	3967	35	known_strain
tse	3968	2675054	known_strain
mdj	3969	398049	known_strain
pchl	3970	203192	known_strain
bcef	3971	1396	known_strain
scq	3972	216935	known_strain
smob	3973	35621	known_strain
parc	3974	1869337	known_strain
fls	3975	2676868	known_strain
bvir	3976	544645	known_strain
cuj	3977	65058	known_strain
plon	3978	2528007	known_strain
aid	3979	756892	known_strain
bua	3980	9	known_strain
pput	3981	303	known_strain
hmn	3982	402384	known_strain
cpu	3983	1719	known_strain
ased	3984	2613334	known_strain
mye	3985	1785	known_strain
tes	3986	1332264	known_strain
abat	3987	2024896	known_strain
fak	3988	2602769	known_strain
lum	3989	2006110	known_strain
ecd	3990	562	known_strain
pkh	3991	2502979	known_strain
spau	3992	13689	known_strain
vai	3993	2789201	known_strain
acac	3994	105841	known_strain
bsto	3995	960	known_strain
hih	3996	727	known_strain
tzo	3997	2675053	known_strain
msm	3998	1772	known_strain
sfer	3999	1345	known_strain
pstg	4000	1940610	known_strain
lls	4001	1358	known_strain
sjj	4002	1313	known_strain
scai	4003	1329	known_strain
pmi	4004	1219	known_strain
ftf	4005	263	known_strain
mfm	4006	2115	known_strain
nia	4007	1176587	known_strain
agu	4008	106649	known_strain
bhp	4009	1287055	known_strain
pros	4010	290513	known_strain
abb	4011	470	known_strain
mfa	4012	405	known_strain
sum	4013	336809	known_strain
ect	4014	562	known_strain
syh	4015	1131	known_strain
fsu	4016	833	known_strain
mdf	4017	1801	known_strain
alz	4018	232	known_strain
cpor	4019	1197717	known_strain
mva	4020	110539	known_strain
sta	4021	154	known_strain
sib	4022	1338	known_strain
ajp	4023	452627	known_strain
mhw	4024	1675036	known_strain
toc	4025	291990	known_strain
hcr	4026	295595	known_strain
mgry	4027	55518	known_strain
pfw	4028	321846	known_strain
fli	4029	999	known_strain
fam	4030	1188319	known_strain
flg	4031	2058762	known_strain
mcad	4032	2527982	known_strain
chyd	4033	2761580	known_strain
xor	4034	347	known_strain
seri	4035	315358	known_strain
mej	4036	754476	known_strain
gsub	4037	2847989	known_strain
chro	4038	306190	known_strain
sens	4039	28901	known_strain
asf	4040	49082	known_strain
ppb	4041	303	known_strain
prp	4042	287	known_strain
dsu	4043	146939	known_strain
echp	4044	945	known_strain
deg	4045	61435	known_strain
syt	4046	1143	known_strain
aqg	4047	2499157	known_strain
pbq	4048	1904861	known_strain
spsh	4049	2593655	known_strain
ido	4050	372663	known_strain
camc	4051	43765	known_strain
chk	4052	2321403	known_strain
ttu	4053	2426	known_strain
pke	4054	1628086	known_strain
fno	4055	2424	known_strain
bbrs	4056	1685	known_strain
tte	4057	119072	known_strain
air	4058	1659	known_strain
sms	4059	336809	known_strain
ssub	4060	36818	known_strain
tmt	4061	583357	known_strain
ppw	4062	303	known_strain
poz	4063	2789856	known_strain
sez	4064	1336	known_strain
psn	4065	151895	known_strain
poc	4066	28135	known_strain
nmx	4067	487	known_strain
micc	4068	1769779	known_strain
cul	4069	65058	known_strain
hhq	4070	210	known_strain
nbe	4071	1804624	known_strain
nme	4072	487	known_strain
lfv	4073	1614	known_strain
hcd	4074	573657	known_strain
paeh	4075	58172	known_strain
rpd	4076	1076	known_strain
cut	4077	1072256	known_strain
ptv	4078	200450	known_strain
sutt	4079	2494234	known_strain
tped	4080	409322	known_strain
lpop	4081	1172565	known_strain
fjg	4082	459526	known_strain
mmes	4083	39956	known_strain
ahm	4084	340345	known_strain
baab	4085	1898108	known_strain
bvr	4086	1079	known_strain
cau	4087	1108	known_strain
slan	4088	2698828	known_strain
ndp	4089	402297	known_strain
kqi	4090	1544730	known_strain
paeq	4091	58172	known_strain
xca	4092	339	known_strain
msal	4093	404941	known_strain
mmor	4094	39691	known_strain
cln	4095	201	known_strain
rpg	4096	782	known_strain
ffa	4097	1355330	known_strain
ctw	4098	813	known_strain
psd	4099	415229	known_strain
emn	4100	1117645	known_strain
sss	4101	1307	known_strain
coi	4102	1719	known_strain
bhc	4103	2798577	known_strain
pax	4104	1747	known_strain
bapi	4105	1686310	known_strain
chm	4106	1223514	known_strain
svb	4107	1343	known_strain
fcm	4108	1306519	known_strain
spzr	4109	2711215	known_strain
senl	4110	28901	known_strain
mane	4111	92400	known_strain
bgoe	4112	2774190	known_strain
scav	4113	67258	known_strain
slia	4114	2717324	known_strain
tig	4115	40754	known_strain
tpu	4116	160	known_strain
tra	4117	332249	known_strain
myg	4118	2108	known_strain
rba	4119	265606	known_strain
bpn	4120	203804	known_strain
nod	4121	1823	known_strain
acc	4122	48296	known_strain
fau	4123	81475	known_strain
mik	4124	2596828	known_strain
afri	4125	1085644	known_strain
scib	4126	2743001	known_strain
mtau	4127	547987	known_strain
pmao	4128	437900	known_strain
pjd	4129	58172	known_strain
cpx	4130	1719	known_strain
ase	4131	1871	known_strain
cnt	4132	158822	known_strain
cpj	4133	83558	known_strain
sast	4134	67282	known_strain
hil	4135	727	known_strain
myr	4136	1874736	known_strain
scor	4137	2818388	known_strain
hag	4138	1486246	known_strain
bra	4139	376	known_strain
cwe	4140	67827	known_strain
pmw	4141	61624	known_strain
pswu	4142	1178515	known_strain
phal	4143	1888915	known_strain
nani	4144	326522	known_strain
pbj	4145	1126833	known_strain
bbev	4146	632773	known_strain
hht	4147	341045	known_strain
cgk	4148	2079234	known_strain
tii	4149	1891279	known_strain
aaqi	4150	1315211	known_strain
ocd	4151	1967289	known_strain
edl	4152	1906663	known_strain
jar	4153	1868794	known_strain
sxl	4154	1288	known_strain
sby	4155	2763006	known_strain
mste	4156	1520670	known_strain
enx	4157	42895	known_strain
dtp	4158	2715679	known_strain
cpy	4159	66219	known_strain
tfu	4160	2021	known_strain
elim	4161	1736	known_strain
mabl	4162	36809	known_strain
het	4163	222136	known_strain
nmw	4164	487	known_strain
sagc	4165	1311	known_strain
sanw	4166	60923	known_strain
flv	4167	1913981	known_strain
ttz	4168	2590900	known_strain
sega	4169	28901	known_strain
dog	4170	1909699	known_strain
kvr	4171	1272	known_strain
bgj	4172	1109412	known_strain
sagp	4173	1311	known_strain
ctub	4174	38304	known_strain
cfc	4175	28028	known_strain
lbq	4176	1082704	known_strain
kai	4177	1873500	known_strain
vao	4178	2571750	known_strain
mani	4179	171279	known_strain
sqz	4180	2599401	known_strain
bao	4181	1390	known_strain
cfs	4182	813	known_strain
tje	4183	584609	known_strain
pib	4184	1870820	known_strain
dmx	4185	61435	known_strain
sae	4186	1280	known_strain
cdj	4187	2748	known_strain
hco	4188	507626	known_strain
ots	4189	784	known_strain
msu	4190	157673	known_strain
psac	4191	1642647	known_strain
smh	4192	336809	known_strain
saue	4193	1280	known_strain
ctes	4194	285	known_strain
hpyd	4195	210	known_strain
pbut	4196	421767	known_strain
mck	4197	29555	known_strain
gva	4198	2702	known_strain
mmuc	4199	56689	known_strain
hec	4200	2654634	known_strain
eke	4201	1891644	known_strain
slh	4202	206403	known_strain
pmp	4203	747	known_strain
tbh	4204	2601677	known_strain
taer	4205	2697043	known_strain
ccoc	4206	199	known_strain
kor	4207	497725	known_strain
dcs	4208	1849581	known_strain
ssil	4209	76853	known_strain
bcad	4210	1585976	known_strain
daer	4211	1288495	known_strain
rty	4212	785	known_strain
bson	4213	119858	known_strain
hpak	4214	738	known_strain
spb	4215	1314	known_strain
btho	4216	818	known_strain
avr	4217	654	known_strain
nwi	4218	913	known_strain
spoc	4219	1340	known_strain
ahel	4220	2527968	known_strain
fia	4221	2423	known_strain
mum	4222	864828	known_strain
trq	4223	28240	known_strain
upv	4224	401471	known_strain
afj	4225	1232575	known_strain
cjz	4226	197	known_strain
hbc	4227	2026748	known_strain
mgin	4228	398053	known_strain
thap	4229	1897616	known_strain
mta	4230	1525	known_strain
amz	4231	33910	known_strain
prn	4232	996801	known_strain
fna	4233	657445	known_strain
csx	4234	161899	known_strain
ksd	4235	1144748	known_strain
crl	4236	1724	known_strain
ccro	4237	52	known_strain
bpw	4238	52584	known_strain
gyu	4239	2589797	known_strain
sagn	4240	1311	known_strain
aub	4241	1872654	known_strain
rrb	4242	783	known_strain
pvn	4243	622681	known_strain
daq	4244	1401087	known_strain
pfre	4245	1744	known_strain
apin	4246	1302410	known_strain
cjeu	4247	197	known_strain
aer	4248	2041	known_strain
coa	4249	1720	known_strain
asui	4250	1278212	known_strain
cvo	4251	1031542	known_strain
spg	4252	1314	known_strain
beu	4253	1765219	known_strain
ciu	4254	1522	known_strain
senv	4255	28901	known_strain
baco	4256	1409	known_strain
pei	4257	1690220	known_strain
mmai	4258	1432792	known_strain
tat	4259	84590	known_strain
ppuj	4260	2108399	known_strain
